lat,lon,CMFD_lat,CMFD_lon,soil_1_MAJORITY,soil_2_MAJORITY,soil_3_MAJORITY,soil_4_MAJORITY,soil_5_MAJORITY,soil_6_MAJORITY,soil_7_MAJORITY,soil_8_MAJORITY,soil_9_MAJORITY,soil_10_MAJORITY,soil_11_MAJORITY,soil_12_MAJORITY,soil_13_MAJORITY,soil_14_MAJORITY,soil_15_MAJORITY,soil_16_MAJORITY,soil_17_MAJORITY,soil_18_MAJORITY,Soil_htype,ORIG_FID,slope_MEAN,aspect_MEAN,ele_MEAN,Vegetation_type_index,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17,soil_18
32.2,92.7,32.22,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,9620,0.46494081200000004,133.2832518,4680.375,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.3,92.7,32.32,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  12  14  14  14  14  14  14  14  14,9875,1.525608013,218.0762278,4967.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.4,92.7,32.42,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  12  12  12  13  13  13  13  13  14  14,10129,1.157576323,120.48653600000002,4926.375,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0
32.5,92.7,32.52,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  14  14  14  14  14  14  14  14  14  14  14,10380,1.996677548,144.29018019999998,5119.625,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.6,92.7,32.62,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  14  14  14  14  14  14  14  14  14  14  14,10627,1.375884453,156.1265717,5199.083333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.7,92.7,32.72,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  14  14  14  14  14,10878,1.077169806,191.3173409,5353.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0
32.8,92.7,32.82,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,11130,1.333869532,196.6287158,5158.666667,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.9,92.7,32.92,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,11382,1.377690956,79.49252129,5068.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.0,92.7,33.02,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,11633,1.094041497,43.67022514,4953.75,8.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
33.1,92.7,33.12,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,11885,0.699850986,93.94646454,4904.833333,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.2,92.7,33.22,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  9  7  7  12  14  14  14  14  14  14  14  14  14,12137,0.650533907,56.40764952,4919.25,8.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.3,92.7,33.32,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,12390,0.978145649,72.53774198,4824.166667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.4,92.7,33.42,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,12644,0.62168999,74.00390148,4804.25,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.5,92.7,33.52,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  14  14  14  14  14  14  14  14  14  14,12899,0.974319339,67.78915453,4679.125,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.6,92.7,33.62,92.66,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  14  14,13154,0.915607671,66.35645866,4719.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
33.7,92.7,33.72,92.66,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13408,0.47961349799999997,194.61332130000002,4560.625,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.8,92.7,33.82,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13661,0.320968469,167.2545039,4550.083333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
33.9,92.7,33.92,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13914,0.374818534,337.70579530000003,4539.5,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
34.0,92.7,34.02,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,12, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14166,0.07290006,239.42054840000003,4506.5,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.1,92.7,34.12,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  7  12  7  7  7  7,14415,0.40238954600000004,181.80906299999998,4550.333333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,7.0
34.2,92.7,34.22,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  7  12  7  7  7  7,14663,0.801930025,240.6073151,4568.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,7.0
34.3,92.7,34.32,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,12,13,13,13, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13,14911,0.843259993,249.71151919999997,4604.666667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
34.4,92.7,34.42,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,15160,0.49607618200000003,168.3578949,4572.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.5,92.7,34.52,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,15412,1.034786209,212.59254840000003,4684.5,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.6,92.7,34.62,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  7  7  7  7  7  12  12  12  12  13  13  14  14,15665,1.216963202,123.26860249999999,4921.166667,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0
34.7,92.7,34.72,92.66,7.0,7.0,9.0,7.0,9.0,9.0,9.0,7,7,7,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  7  7  7  12  12  12  12  13  13  13  13,15919,1.3437547980000002,176.79655390000002,4755.125,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.8,92.7,34.82,92.66,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,16173,0.399831896,117.76659009999999,4639.333333,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
34.9,92.7,34.92,92.66,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,16427,0.354131985,123.8482227,4634.375,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
35.0,92.7,35.02,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  7  7  7  7,16682,0.693690859,151.2738571,4739.25,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
35.1,92.7,35.12,92.66,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  7  7  7  7,16938,0.43951612700000003,195.14048190000003,4767.416667,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
32.3,92.8,32.32,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  14  14  14  14  14  14  14  14  14  14,9876,1.3463040519999998,170.98061069999997,4934.388889,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.4,92.8,32.42,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  14  14  14,10130,1.866843522,246.61717480000002,5123.166667,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0
32.5,92.8,32.52,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  14  14  14,10381,1.6891842730000002,245.32776639999997,4956.5,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0
32.6,92.8,32.62,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  14  14  14,10628,1.4173850419999998,172.5071606,5119.666667,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0
32.7,92.8,32.72,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  14  14  14  14  14  14  14  14  14,10879,0.747099293,145.1728071,5281.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.8,92.8,32.82,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  13  13  14  14  14  14  14,11131,1.17615216,205.23579019999997,5234.333333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
32.9,92.8,32.92,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13  13  13,11383,0.996970038,122.02348700000002,4976.166667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.0,92.8,33.02,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,11634,0.46960745299999995,86.36195691,4874.833333,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.1,92.8,33.12,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  9  9  14  14  14  14  14  14  14  14,11886,0.544735193,216.4601881,4799.777778,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.2,92.8,33.22,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  14  14  14,12138,0.625133266,128.9083169,4815.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0
33.3,92.8,33.32,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  9  9  12  12  12  12  13  13  13  13,12391,0.803110242,227.27327110000002,4746.444444,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.4,92.8,33.42,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,12645,0.703853617,90.46175957,4680.25,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.5,92.8,33.52,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  14  14,12900,0.934749663,207.4175469,4716.333333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0
33.6,92.8,33.62,92.76,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  14  14,13155,0.742035838,274.75451960000004,4655.777778,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0
33.7,92.8,33.72,92.76,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13409,0.519374102,298.714091,4624.5,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.8,92.8,33.82,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13662,0.325542712,317.046285,4593.666667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
33.9,92.8,33.92,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,12,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  12  12  7  7  7  7,13915,0.375011561,134.73707819999998,4531.666667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,7.0,7.0,7.0,7.0
34.0,92.8,34.02,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14167,0.093379092,127.50363290000001,4499.583333,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.1,92.8,34.12,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  7  12  7  7  7  7,14416,0.675668918,225.8643892,4547.777778,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,7.0
34.2,92.8,34.22,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 14  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14,14664,1.081208875,154.4786339,4591.916667,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34.3,92.8,34.32,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,12,13,13,13, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13,14912,1.0262827620000001,112.4202585,4640.666667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
34.4,92.8,34.42,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  12  12  12  12,15161,0.850874712,194.0500844,4597.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0
34.5,92.8,34.52,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  14,15413,1.0651381709999999,188.9635035,4757.25,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0
34.6,92.8,34.62,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  14  14  14,15666,0.49579172,160.4188156,4890.055556,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0,14.0
34.7,92.8,34.72,92.76,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  7  7  7  7  7  12  12  12  12  13  13  13  13,15920,1.065585464,115.7184361,4831.75,9.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.8,92.8,34.82,92.76,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,16174,0.641534148,96.01079769,4623.388889,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
34.9,92.8,34.92,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  9  9  9  12  12  12  12  7  7  7  12,16428,0.313837186,141.0981954,4607.666667,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
35.0,92.8,35.02,92.76,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,12,12,12,7,7,7,7, 7  7  7  7  7  9  7  7  7  7  7  12  12  12  7  7  7  7,16683,0.46684934200000006,147.05857340000003,4656.5,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
35.1,92.8,35.12,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  7  12  12  12  7  7  7  7,16939,0.5250376760000001,201.5879546,4704.555556,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0
35.2,92.8,35.22,92.76,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  12  12  12  12  13  13  13  13  13  13,17192,0.443669029,162.2894255,4647.666667,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
35.3,92.8,35.32,92.76,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  9  9  9  9  9  12  12  12  12  14  14  14  14,17442,1.186128338,195.2868918,4848.333333,9.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0
32.5,92.9,32.52,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  12  12  12  13  13  14  14  14  14  14,10382,1.8752967269999998,272.76458360000004,5326.875,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
32.6,92.9,32.62,92.86,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,12,12,12,12,13,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  13  13  13  13  13  13  13,10629,1.5734910069999999,222.16925559999999,5114.666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
32.7,92.9,32.72,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,14,14,14,14,14, 15  15  15  15  15  15  15  15  15  15  15  14  14  14  14  14  14  14,10880,1.0923566,127.6143565,5238.125,7.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.8,92.9,32.82,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,13,13,14,14,14,14,14, 7  7  7  7  7  7  7  7  7  7  12  14  14  14  14  14  14  14,11132,1.40175875,170.9514949,5272.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.9,92.9,32.92,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  14,11384,1.5208226440000001,266.8531562,4961.375,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0
33.0,92.9,33.02,92.86,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  14  14  14  14  14  14  14,11635,0.360366755,107.0178716,4820.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
